id,news_url,title,tweet_ids
politifact13303,https://web.archive.org/web/20161007194921/https://www.dni.gov/index.php/newsroom/press-releases/215-press-releases-2016/1423-joint-dhs-odni-election-security-statement,Joint DHS and ODNI Election Security Statement,784478264408567812	784478639891120128	784478705125122049	784481631578955776	784481775489875968	784482078545043456	784486383780069376	784487676170817536	784487677563318272	784488595092492288	784499577822941184	784502197316825088	784502194489876480	784502198155608064	784502872155230208	784506646764584960	784507896851750912	784508082369990657	784508762233016320	784510200304791552	784514067654467588	784514206804697088	784517313710075904	784519170893504512	784521287116914688	784536576474943547	784539743782666246	784539743228981249	784541765353209857	784544923064365059	784559229969526788	784563335060676609	784563382548570113	784563386986233857	784595828996538368	784615167506149376	784633863234617344	784699080308031488	784700588969828353	784719286682222592	784766761577033728	784767256634888192	784805567210618880	784841728981364736	784924477792608258	784993370011607040	785012903124492288	785289243769856001	785325233783894016	785530090570387456	785755370274914304	785926853806657536	786164726585753601	786217373065818113	788877544741277696	790016755557072896	791710635285286912	792522204613267456	793879734069362688	794925051686502400	795732028746514437	802947701394419712	806626032665038848	807322693360095232	808041725088399360	808299803255767041	808318364955320320	808320182955413509	808330547600695296	808340292155871232	810149895554244608	810801585970446336	810897429407133696	814895898178134016	815727568947027968	817464211408359426	817780905469218820	822474246563708929	822474283217776640	822474356349661185	838420243026489345	847257470229651456	851486449258160128	875531788944322560	880960255747911684	880971017367179264	883886692444360709	884196768648486913	889845414052204550	929316788952813573	998920458375483392	998926461888221185	999135906031255552	1048296092566257664	1053349052799221760
politifact6641,http://www.bls.gov/ces/,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",8205638712	8205989275	8252629709	8253613759	8264169498	8325864308	14836679286	23890037756	26291763154	26985104152	27802012908	28809424703	19654118427590656	91968437391327232	187161119801081857	187303680310116352	206040126290280448	234318935112167425	243540124661604352	243540942500556800	243540950746550273	243543569330216961	243544510636904450	243544985683771392	243551778015154176	243553763913265152	243558477774073857	243562945940955136	243566479268790272	243569220921745408	243610998790037504	243662341659582464	243663154012372992	243698891017580545	244087982389358592	563988036493787136	644007585939521536
politifact806,http://www.politico.com/arena/perm/John_Lewis_C42BBD6A-7821-4081-9870-082C08FF364E.html,The Arena - Politico's daily debate with policymakers and opinion shapers,6447818034	174953767681265664	606248884332019714	939263563901763584	1023443017531830272	1023444978033287170	1023712004039692290	1032037558190895106	1034237334341013504	1034238880273387520	1034239600959651841	1034240361839947777	1070702964271124481
politifact12945,https://medium.com/hillary-for-america/to-young-people-who-are-undocumented-this-is-your-country-too-e0184e858b40#.2uv6onq62,"To young people who are undocumented: This is your country, too.",765199875633995776	765201291555459073	765201537316585472	765203920054476804	765213725292834816	765215653011652608	765216370904666112	765217584778207234	765218404756316160	765219155092074497	765224116471214081	765234565916995584	765237399160958976	765238666130108416	765245380833386496	765278423350517761	765308263860736000	765312455052439552	765313967036198912	765315390549348353	765317025489190912	765320888778711040	765343728286502912	765344701977329664	765355671344799744	765477264033218560	765480693614927872	765494963006218241	765498974262484996	765553230487162881	765572794570506242	765575571619377152	765623194350911489	765645265093160960	765652914433953792	765668992929366016	765681533201977345	765686306991058945	765706623868219392	765710698345271296	765730046896119808	765754930988781568	765766500477206528	765775985547603968	765811511113625601	766031347206893568	766726273716613120	766772552693866497	766997970965454848	767636950492651520	767758695057031168	769723233759178752	770452882080620544	771022336048832514	772081686154579969	773180969788420096	782272435139833856	904525585761923072
politifact13013,http://www.unhcr.org/en-us/news/press/2016/9/57c7ed604/un-refugee-agency-welcomes-arrival-10000th-syrian-refugee-resettled-united.html,"UN Refugee Agency welcomes arrival of 10,000th Syrian refugee resettled to United States",771074931358511104	771075480732786688	771078865397481472	771078869596053504	771078878529892353	771095395086643200	771105762072420352	771110127768182785	771110125633351680	771111462156636160	771130571489550336	771147688104439809	771223329214566400	771223333249482754	771246561800007680	771271247271436288	771271973229826048	771274323596226560	771281620321996800	771287885387489280	771288677557280768	771288692652584962	771316782934155264	771417626513772544	771475597918740481	771487002575286273	771488354181517313	771490852086620160	771497374372036608	771497379489021952	771497376834023425	771500042280505344	771500686433357824	771503818768982020	771547506849124353	771570379588370432	771633735460499456	773849741524344832	782096482459611136	782096480538660864
politifact11761,http://www.politifact.com/florida/statements/2015/dec/22/marco-rubio/marco-rubio-says-ted-cruz-voted-defense-cuts-rand-/,Marco Rubio says Ted Cruz voted for defense cuts in Rand Paul's budget proposal,679320510790942722	679329380313784320	679329579866202112	679330943094693892	679332642530160641	679335672612839425	679335873549234176	679337598658043905	679368360568578049	679371952390283264	679404542610546689	679432286413041665	679636326958764032	679639126333853696	679780371601453056	680123389344796672	680123397578203136	681606866451828736	683756627443462144	683769800284225536	694544148162949124	699673842646544384
politifact11899,https://www.washingtonpost.com/news/the-fix/wp/2016/02/11/transcript-the-democratic-debate-in-milwaukee-annotated/,"Transcript: The Democratic debate in Milwaukee, annotated",697958790730223616	697959321074708482	697959321074700288	697959328221761536	697959335821856768	697959355300184065	697959375546093568	697959398736424960	697959600851529728	697959612171972609	697960505235922944	697960820894896128	697961858712514561	697962866280759296	697963249258598401	697963859919802368	697963864571260928	697963869025619968	697963891259678720	697963889904881664	697966719961174016	697967416320471041	697968159748399106	697968980187742208	697971258407825408	697973574288564224	697973572518572032	697973576738033664	697973702978240515	697977104441438208	697978955601723393	697980583595503617	697980650163466240	697980648871559168	697980654206783489	697980705859510273	697980710020259840	697981397206724608	697982573725798401	697983424200486912	697983425848848384	697987161652527104	697996480494313472	697997506928488449	697999437642276864	698000168482795520	698001665270661120	698010254341046272	698012681412808704	698015874599354368	698015881562099712	698015886322622464	698015891573837824	698020303616618496	698021028396535808	698022776196599808	698023384404201472	698024034772975616	698038178196750336	698043985562963968	698046256661159936	698051440309362688	698105727555018753	698116022386225153	698137673014317056	698155861345202176	698162036153257984	698197916855332864	698211648729800706	698222319173500929	698253448924569600	698256661048242176	698264958916644864	698272017678663680	698294192838062080	698337808595951617	698351987557961728	698386352992178177	698387272564154368	698597986234814464	698956832841342978	699086995427987456	699195161142755328	699271630476877824	699273823720493056	699354542886883328	699469016029622272	699657728151531520	705067814751698944	708218211745923072	710354712294334464
politifact514,https://web.archive.org/web/20080606124724/http://www.tampabay.com:80/news/politics/state/article607793.ece,"Crist has experience to be vice president, McCain says",28027613394	108936523323416577	108936803481956352	163361666057256960	163833113812803584	163894139530915840	261268872030720000	263336417084702722	332989741144342528	372526783083470850	430045085301235713	466264954824183808	482514955011231744	482656103231025152	553271734968020992	554054260594606080	583028815888191488	633036368382398464	633036998245265408	633213447820439552	633213642020888576	633213810619346944	633225837660258304	633311097286737921	641358720853671936	652940936255807488	657383288689049600	658253539995754496	674963473214930944	698699505575731200	698978416956153856	699573912779108352	732948628898209793	733135999426015233	750444157861130241	761332972482076672	761383017642283008	775002631076995072	857672046171615234	887559676321288193	887567299208773632	922175063360761856	953374179658678273	976982204080275456	985174883272278016	1068022130971799552	1070202673432092674
politifact2298,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,857773037172797441	943133957649989637	943526552414941184	943542814343868416
politifact979,http://www.globalsecurity.org/military/library/news/2009/03/mil-090327-whitehouse01.htm,Remarks by the President on a New Strategy for Afghanistan and Pakistan,1400636536	1400996781	1400997751	1401055249	1401072175	1401155287	1401243820	1401267776	1401290911	1401331787	1401343822	1401375883	1401465835	1401468092	1401494745	1401635362	1401635719	1401656161	1401659711	1401770534	1402079220	1402098847	1402267146	1402328383	1402361253	1402406306	1402409795	1402412347	1402413198	1402422106	1402446976	1402515735	1402533607	1402534951	1402613924	1402688470	1402695605	1402792311	1402817228	1402981098	1403052375	1403213015	1403223633	1403247442	1403286771	1403325416	1403333865	1403353973	1403693486	1404238661	1404379480	1404532520	1404739307	1405082293	1405191316	1405250052	1405265935	1405457359	1405654431	1405819038	1409957237	1410046343	1410046805	1410056128	1410168413	1410501986	1410538519	1417079851	1420045280	1423379559	1427727947	1433371867	1472227497	1481943026	1721203455	1775271656	4776633105	5377190924	5394463162	6200150366	6200162149	6200174920	6200208434	6200245000	6200246711	6200445324	6200905675	6202249714	6228285916	6250314634	6250356151	6250362452	6250372744	6250413421	6250487207	6250527081	6250611637	6250622656	6250647644	6250666476	6250681928	6250685487	6250692456	6250756481	6250756439	6250762399	6250812417	6251019832	6251136285	6251168661	6251168999	6251208606	6251275012	6251476513	6251948489	6251950687	6251959909	6251985212	6251986899	6252006202	6252104288	6252124908	6252176849	6252189469	6252190234	6252194483	6252227804	6252536688	6252668566	6253044557	6253059714	6253070408	6253098611	6253120025	6253120502	6253120874	6253121370	6253194027	6253632931	6253665077	6253668037	6253687870	6253698804	6253703848	6253704275	6253726419	6253733409	6253745847	6253758796	6253817908	6253831558	6253848204	6253854227	6253892969	6253924343	6253935629	6253939654	6254003318	6254056377	6254056302	6254057158	6254057050	6254075939	6254089323	6254344716	6254821642	6257129635	6257647384	6260815813	6278418939	6294246410	6294256678	6298562014	6299685598	6307540170	6331879233	6335136146	6351949178	6414276661	9420222322	11545618385	14502327408	16552199121	16555137446	16560354336	17402422809	24231056028	25194846092	25897551777	26069372019	7499653633286144	18821656705236992	23891799219109889	65088612378755072	135835891758411776	175642179836973056	185094687680507904	185103499246309376	187181179160629248	188116853221097472	192027836276674560	197402771962597376	199229300963147776	201522488629399553	206776508881190913	208567143963426816	210807607882027008	212272138873339905	213027938147373057	213028019739168769	213771257773178880	215294506495520768	219219156241874944	220029923673391104	220908061127225345	221779494057422848	227081760268226560	227081778588966913	231224731322425345	236486111222972416	239711409053773824	243053607228952576	244170003698573312	244170458092695552	245365446931542016	413339005476818944	603786488908681217	656451184392167425	899358996599058432	899445415795404800	899658126474989568	899749138337869825	899846893798395906	899847499590053889	899848695331639296	899888613432885248	899949990902157312	899954593798524928	899957934850883584	899960436942028800	899967187733098497	899976545745248256	899997129393004545	899998378351878145	899999570603761664	900000819608784897	900006093740531712	900007279436738560	900007414187134977	900015032527757312	900023596487106560	900029390666551296	900036291537940482	900137222799851522	900155007256870912	900198797623611397	900377333818851328	900403635447894016	900404289369231360	900405034860634112	900576692703555586	901312505145835520	902146988887732228	902223101970325506	903623987292291072	904807283632226304	904813595279675397	906759276831657984	910285063237046272	910415635842260993	923649266920448000	936149390917595136	936149467186843648	936152952665976833	936733455517437952	936761695766228992	937381875668144128	942619202275414016	948279292076744705	948569938792460288	968817470512467969	1004948750270386176	1007730732838588416	1030958965142609923	1054267350327926785
politifact11960,https://politicaladarchive.org/ad/PolAd_HillaryClinton_lul1s/,Political TV Ad Archive » PolAd,14545876829	14569500478	14569502964	14569525235	14589326594	183091792160358401	250352505991622656	294105380471058433	573091107795554304	587345289146662912	659539952825270273	659540055925592065	659540581346091009	659564777358782464	659565073074008064	662706849951686656	705758543866171392	708095103684976640	749374536949362690	750641624733081600	753745412536676352	761937057346379776	771341752389087232	773691455789465600	775856667372257280	776249398124773376	776806441076166656	778995281132085248	783490849531322369	786642235525730304	800535692539346944	801415512404135938	809136794008698880	929266726834929664	930972285841928193	938918633522319361	939386565490507776	948842435173601280	957984775574302730	960914372699836417	983588753158623232	1001596869166936071	1016698605862715392	1019983978843930624	1024405891381166080	1031181022254137346	1046488052577656832
politifact12057,http://www.nbcnews.com/video/ted-cruz-full-meet-the-press-interview-643057731924,Ted Cruz' Full 'Meet the Press' Interview,384330112750985216	384336263785881601	384336357952208899	384337954031673344	384344056798527488	384348370942189569	384351384272773120	384364184818831361	384365637704757250	384375485859258368	384383556652236802	384387997887520770	384390040899424256	384393101785444353	384402143660474368	384411880510345216	384413332968439808	384423547101528064	384435667331473408	384478858163937282	384539951330635776	384552828766654464	384553960385695744	384557677684469760	384572144677818368	384604862454829057	384616915684978688	384714380492812292	384717895982280704	384719543580364800	384720655440048128	384722266002432001	384800486630498304	384800639621951488	385024118573121536	385069091024666625	385116782262247424	385167717143445504	385262640026488833	390691394810957825	392435108629970944	392844819837370368	392845028475035648	401745210352234496	402183431351586816	420283583559778305	456081741271158784	617924851358040064	618166439900418048	619565618652676096	624420443886387201	635206767064956928	655757240150937600	655787799958966272	655791030449676288	655792203571269632	655813158687256577	655813328128884736	655816160198397953	655825601756958720	655853466309398529	655854084205998080	655955987325714432	655975465950183425	656150718030721025	656166738199973888	656179195773501440	656227368294481920	656271537272524801	656271931956527104	656281513068072960	656281849619070976	656287989501403136	656288249938386945	656288711999524864	656289255753314304	656290807985643520	656298720837787648	656301336531611648	656304601029808128	656304817900531712	656307607628464128	656313691927937026	656321400651816960	656324153109123072	656339253132062724	656340339716845568	656351692531765248	656390281345048577	656444511942479872	656462468370202624	656492493106761728	656493067734638592	656497398613590016	656526376405594112	656540053871550465	656546602967003136	656555236119740416	656558381860163584	656560217283514370	656577208048205825	656613026825564161	656613080697204736	656623975729111040	656634091404664833	656680371308748800	656700431964307456	656792545649913856	656850068767506432	657176910540185600	666687909240700928	669192048675840000	672017171472584704	685587277733588992	686211798538805248	686211839471009794	686217823702499328	686264772996796417	686268813902401536	688809649915727872	688959567984746496	689495827514003456	691275874440761346	691296448390918144	691419758332416001	691423291198836736	691649618145312768	691711957125193728	691711965459185664	693895504804069376	694035689210445824	698149784167829504	699111109014368256	700368811191623680	701637653523931136	704224696976322560	709075463117737984	709119139017658369	709126403950825472	709133531440500736	709208665899667456	709242811112030208	712118364055810050	716732059482456064	719182441374707713	719182532563046400	719187964178378752	719197233867071490	719208563034484738	719209562088210433	719217104302379008	719217404719558656	719232492818075649	719272821373804544	719273029243678720	719273390763151360	719273968188829696	719274540451246080	719275861741072384	719276723351719936	719278312577753088	719296144740737025	719349878560841728	719352595182153729	719368797971464192	719385496976117761	719523915949809664	719527826211209216	719589532644032513	719932153962696704	720217771439693825	720454138342043648	722132184501342208	722151244329066496	722286453682794496	722540165592326144	726807403358875649	726884097147080704	726940636297842688	726988400771784704	727500049895170048	728547287845076992	728561909704830976	738984572554219520	1036365060308795392
politifact746,http://www.youtube.com/watch?v=iT-lxXsrgaE,"""New Energy"" Ad",1042813305121918976
politifact245,http://query.nytimes.com/gst/fullpage.html?res=9D00E7DE1E39F930A25754C0A960958260,Missing Teen-Ager Found in New Jersey,911545740	3781150066	3784927153	69123097969688577	69129356567527424	69129517200969728	69137659477504001	69138265776726016	69138623492128768	69138871832686593	69141090032287744	69141203760852993	69142763966443520	69142861484011520	69143176425897984	69143238308671488	69143794183970816	69143793982648322	69143831223873536	69143922726801410	69144126016331776	69144123038380032	69144122858020864	69144130462289920	69144130281943040	69144130252578816	69144129279492096	69144131838025728	69144130776858624	69144150490091521	69144147323396096	69144155007361026	69144154701185024	69144158228594688	69144157763022848	69144155816869888	69144164335493120	69144266663931904	69145197342232576	69146580892123136	69146580103598080	69147439457779713	69149554011947010	69150773702955008	69150771433844736	69151166247866368	69152662658105344	69152897346183168	69152969014259712	69152997732655104	69153724131586048	69155236920561664	69155723782795264	69156636182319104	69158724727603200	69161763496660992	69162605448671233	69163548382740480	69167645852827648	69177623892340737	69179583202729984	69182084320731137	69187735579148288	69194801962164225	69195350384181248	69212551862427648	69212554831994880	69212554496446464	69212554131546112	69215300545036288	69215751239761921	69215755056582656	69218515911049216	69220586605395968	69231846969450497	69246572877197312	69248263202684928	69262839063396352	69378230230073344	69411226312126464	69431723502469121	69431722529402880	69431722395176960	69431722118356992	69431722093187072	69431721766031360	69478516458135552	69478515074023425	69478515015290880	69480498761707520	69481215417253888	69582811346124800	71634306002460672	136964719197167616	136975094441447424	209258171410288640	253531269210722307	262001505731743744	275837418450595841	275838673973559296	288736854306598913	405555717618147329	405557608116785152	405557782838919168	405563158900654080	405657711917797376	405658182971686912	405679487729156096	405782805482713088	405784701748531200	405788492459802624	405793475159150592	406041586078715904	406041622812450817	486949972294635523	687755300124946433	699479584383700996	790244892865925121	1031189074147794944	1060193420495540224	1060194935327154176
politifact14940,https://www.politico.com/story/2018/01/17/full-text-jeff-flake-on-trump-speech-transcript-343246,Full text: Jeff Flake on Trump speech transcript,922909748890128384	922912974079188992	922920993047244800	922921690220204032	922921756184023042	922922362424631296	922922430070325250	922922461825449986	922922466665644034	922922463565983744	922922923962150912	922923311373328384	922923358605361152	922923379480342528	922923556572356608	922924349874585600	922924820039311360	922924930068447233	922926858466869249	922926864838156289	922929220095004672	922929476727603200	922929518121291779	922929769305559040	922931021292670977	922931104109289473	922931317964263425	922931457017958400	922931463254958081	922931499380461569	922931855069814784	922931858844913664	922932082573275136	922932246977400832	922933278709043200	922933436440080384	922933824090181632	922934043431272448	922934340966932480	922936361757192193	922936691261833223	922936764221837312	922937931257479169	922938370086510592	922938460784095232	922940090510278656	922941583296643072	922942385641865216	922942820637437952	922948730357084160	922949486774808579	922949561991151616	922949670543949824	922949737816514569	922949959401422849	922950208287330306	922951810612105216	922952042217340929	922952360644681728	922952493226647552	922952559630934022	922959135158743040	922959655265021952	922960991071145989	922964715764178944	922964953539186689	922965629816246273	922965695775805446	922965984251731968	922966120528785411	922966594677981184	922966606019473409	922966899125780484	922967064423354369	922968330071355392	922968662926962688	922969125349048320	922970598816411648	922973775880228864	922974541101461504	922974705589653510	922974704700342272	922974923475378176	922975468822908928	922978687787683845	922978749892714496	922978777000546304	922981448747028480	922982499558424576	922983557827571712	922984162138525696	922984477042888704	922987965952950272	922991261287636997	922991302756786177	922993152562167809	922994439320059905	922995003709734912	922995852620087296	922998131758739457	922998303037341696	923000913416957954	923001150902697984	923005435161935872	923006092946284544	923009373630291968	923009541062590464	923013340162428929	923015416951263232	923016515162726401	923018143261270016	923020946889494533	923021311999438848	923021466748309505	923021868671684610	923025827671019523	923061217983434752	923064735511252992	923066001696141312	923067983831875585	923076319239385088	923078347940298752	923120633030107136	923133374645940225	923154444958679040	923155460982747136	923166449635614720	923167019926728704	923170751863246848	923178906420617216	923180663422951424	923200199539019776	923208825506877440	923225857400897536	923236506235367424	923239182637715457	923266411090366464	923286277293793282	923312622723829760	923373414362091522	923434071979692032	923500561940480000	923515979191250945	923725667845443589	924341701547720704	953665570217648128	953681816698998789	953683683671789568	953683985384853505	953685491618123776	953686544644272132	953687403864231937	953687853065793538	953688937943519232	953694911022403584	953697391269392384	953697491786125312	953704356368576512	953704356238495744	953713190189363200	953716730483953666	953846959080660993	969456362450247680	999509818112167937	1017082169179672576
politifact1177,http://frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=111_cong_bills&docid=f:h3200ih.txt.pdf,Browse Congressional Bills,2761266599	3283658037	3439787429	5180526172	5288791892	5398341472	5398509682	5398582366	5408316480	5411670509	5512819747	5557640402	5560455648	5658128334	5658218630	5663054706	5682442902	6999456479	10885833891	10886038361	10926884974	11370830015	11704488371	12517125299	19653635861	26654089743	26654091060	26654090516	13794622425800704	27926524204163072	28116124893712384	83587999924879360	98828405566488576	218764668775317504	222726443673718787	504367489879261184	840348916721811456	878288423345418240
politifact4275,http://politifact.com/truth-o-meter/statements/2010/feb/04/paul-krugman/krugman-calls-senate-health-care-bill-similar-law-/,Krugman calls Senate health care bill similar to law in Massachusetts,1064269484649791490
politifact7563,https://web.archive.org/web/20050226122120/http://judiciary.house.gov/legacy/lapierre.htm,05/27/99 Committee on the Judiciary,2019233899	2821385093	2821982589	5754493469	15892522162	15892831541	81112096493936641	119518858112532480	119519346124005377	136196143838265345	218479674416840704	218510849927684097	218513840810360832	218519880452943874	219809359516016640	219809360321318913	311900511001534464	312779261536772096	314093234278256640	316214388963028992	321178068918099968	325703948038205440	451355662073995264	485060516080263168	490579388170534912	516105083072036864	516199458103906304	539048776691093504	572823252441145344	577397691539460096	612485196965879808	625595360728207360	673455842428067840	707053538527019009	725757934400069632	808053801135521792	818117597589893121	820948748708745216	851721514013601792	871520740494987264	880200861363970048	888420330800381953	913169787076861952	953854503740170240	972366414114951168	984121188803858432	997678722202431489	997864614913331200	997918356719243264	998173064411131904	1000262299872096256	1005460286155960320	1011674756914057217	1045604782621290496	1045604868768104448
