id,news_url,title,tweet_ids
politifact14128,https://www.tdtalliance.com/jefferson-davis-statue-replaced-obama-likeness/,JEFFERSON DAVIS STATUE TO BE REPLACED WITH OBAMA LIKENESS,863047556623773696	863090331142811649	863137503569641472	863137713289138183	863162482772377600	863185155594350593	863189429237813248	863190347668762626	863206493675556864	863217477395906561	863378000267661313	863412376220991488	863420518178758656	863426121630588928	863436772960808960	863469384404283392	863471543715811331	863485761731035137	863513428585054210	863518147533455360	863522318370385920	863717566438572037	863748624836120576	863755871007932420	863767911042871296	863852817664094208	863852820675559425	863852819417354240	863852825532649472	863852823691370496	863852822454038529	864652447926685697	865193342367301632	865194299469815808	865205639370481665	865205683158962177	865207639705341954	865212484625416196	865212661268570117	865212670927962112	865212674895781888	865212702217588737	865212747755147268	865212773885554689	865212811227521028	865214053781823488	865216663762780162	865217688615899138	865218354306457600	865224347685867520	865227018253643777	865250489264480256	865285474004459520	865607483590496258	865870726951260163	867889932873994241	875869460246265856
politifact15161,https://www.youtube.com/watch?v=ykoOLSlzuEc,"Florida Bridge Collapse, Female Company",974733637823340545	974748980549705728	974769399310807040	974816759609004034	974973323930230784	975587913244205056	975695344204906498	975824342683615232	975906564878958593	975922792104263680	976322913782697985	976337806648856578	976431992089833472	977052344696352768	977198371004858369	1051139330947801088
politifact14135,http://www.pewtrusts.org/en/research-and-analysis/analysis/2012/11/06/112-year-old-voters-in-north-carolina,112-Year-Old Voters in North Carolina?,200100650758062080	201718450412994561	260398657482915840	260529646255341568	260696249991327744	260906345610498048	262006064705310720	262006159513366528	263367793968283648	263450974641868801	263453646304456705	263457303146160130	263515180489666560	264851387890933760	264852981504172033	264859123185762304	264894980731072514	264902085747826688	264908957116665856	265088564839198720	265148668129185792	265151531765096448	265312805438246913	265450269867925504	265501542096973825	265670991328456705	265796824491757568	265796827574595584	265796825997529089	265796831085223937	265910077247090689	265977329002635266	266265353632501760	267456860448231424	267487916996034560	267723388938776577	268685481020104704	271028873657999360	288533255131643904	304647777256886272	304649831819907072	367349955297423361	395562591759908864	395562817429831680	396034623123095552	402892727987081216	413803246239494144	413883403188965376	433659843464138752	525387666519756800	634200338950684677	634376046352179200	634390599597080576	634398069702922243	634467180164182016	634528298517839873	634750365255245824	696842586674241536	762806120847204352	790963751302332416	930087336179744768	1040658874741780482	1058144898795356160	1058490883379810307
politifact13468,http://www.bbc.com/news/election-us-2016-37987306?ocid=socialflow_twitter,Denzel Washington hit by Facebook fake news story on Trump,798612332859375617	798612518759436288	798612597977161729	798612608685223937	798612706500624384	798612807923204096	798613068091506688	798613137310314497	798613144616611840	798613196139626496	798613219120189440	798613309226237956	798613446719770624	798613630711279616	798613672675442689	798613719144103937	798614096685826048	798614102763401216	798614173148057600	798614203699314688	798614276571328512	798614378840924161	798614444255289344	798614601940238336	798614607124275200	798614682424774656	798614716478169088	798614977560969216	798614975228973057	798615073413562368	798615089159045120	798615302053498881	798615348689960960	798615401919676416	798615601782603776	798615611865636864	798615800068177920	798615808083562496	798615834717458433	798615848520798208	798615860751396864	798615878614949888	798615877201473536	798615889499164672	798615894226128896	798616114242658304	798616128725524480	798616150460469248	798616150389071873	798616150108057600	798616160174387200	798616157649444864	798616157003489280	798616167787151370	798616416144543744	798616432187703296	798616688652521472	798616833980960769	798616867208183808	798616888288878592	798616897210224640	798617044497248256	798617103674679296	798617103364329472	798617103007817729	798617107487301632	798617105113284608	798617112172318720	798617109790007296	798617109206966272	798617116878376960	798617115578118144	798617115276124161	798617202257580032	798617282733834240	798617711140077568	798617955055661057	798618352620949504	798620017675776000	798620037905051649	798620280629448704	798620286996324353	798620667998388224	798620676823216128	798620697492787201	798620695122964480	798620735325384704	798620734805262336	798620738882138112	798620738534019073	798620745081331712	798620742682218496	798620741193199616	798620747799273472	798620749506301952	798620755630034944	798620768179359744	798620841743384578	798621699369566208	798621883105034240	798622170351955968	798622176215638016	798622352007315456	798622635823419392	798622678860996608	798623393222459393	798623722961707008	798623945142378496	798623948296556545	798624423876194304	798624843495194625	798624869726318592	798625469172051968	798628184371511297	798628193288605696	798628196061040640	798628196031729664	798628195901681665	798628209034043394	798628743325487104	798630835347857409	798630868860313600	798630945301532672	798630948736667649	798630947553873920	798630950380838912	798631283450519552	798631340791005184	798631706773233664	798631721361149952	798632041118072832	798632317719756800	798632360371716096	798632731148161024	798632940691304448	798632964506587136	798632972668706816	798633189426139136	798633242173636609	798633380334202880	798633438664232960	798633990601244672	798634255924477953	798634471700299776	798634575417090049	798634592374702081	798634598351548416	798634597357522944	798634632145080320	798634631717265409	798634811770503168	798634979731177472	798635135646232576	798635545169657857	798636179054882817	798637684495450112	798637703180890112	798638029669826560	798638047210323968	798641475496058880	798642339988193280	798642852024594433	798642851231866881	798643287837945856	798643386848866305	798644017617633282	798644047841660928	798645810821033984	798648190518099968	798648316414132224	798648676570644480	798648946784489472	798650135869681664	798650199644262401	798650990199209984	798651189826985984	798652104516648960	798652493676867584	798653605276504064	798656320173842433	798656750798811137	798658229144141825	798658547164663808	798659073554219008	798659959739158529	798659992165285888	798660297321955328	798661125625651200	798661488785457152	798661888070533121	798662726482468864	798663007865896965	798666722727313408	798669060632289281	798671079392694273	798671109210017792	798671559795834880	798673592259149824	798674592088854528	798674658375528448	798677412385062916	798678057418653696	798678622521454593	798680485060820993	798681587122573313	798682978532458496	798683474278260740	798684762097348608	798686305563459585	798687805157216256	798690511628410881	798691205156466688	798697392451166208	798704960120778752	798705315982110720	798706139647135744	798707141037146112	798708653184450560	798712945157042177	798719659524534272	798728850012311557	798734736449503233	798734902657187840	798737543239901186	798740018135232512	798759226105434113	798767833735798784	798775731446657025	798778504762433536	798778502568779777	798792413623922688	798793098033696768	798803059828662272	798803622892965889	798813271209844737	798815118813343744	798822469427544067	798823758337228804	798827474486337537	798832820558798849	798841093479510016	798854445178048512	798856527213776896	798873520126197761	798892921273466881	798901602731986945	798909054655479808	798919042446675968	798975678779564032	798993741356957696	799150429166768128	799211020862427136	799212583832219648	799406958705000448	799787860274528256	800191697472786432	800259822335750144	800312350649761793	800356637567582213	802367632624193536	802880774613520384	809210002888151044	908439764751204352	914639747699658752	986961805720326145	987465177439330305
politifact15494,http://flashnewss.club/breaking-shep-smith-to-be-canned-because-he-cant-control-his-hate-for-donald-trump/,BREAKING: Shep Smith To Be Canned Because He Can’t Control His Hate For Donald Trump,830881997643972608	830894576214867968	830899092914008064	830904180646801413	830909463678812160	830947999215923201	830996152757522432	831010916040847362	831017784268054528	831019001195094016	831028506188509184	831063719815819264	831091507721535488	831132085180055552	831140667795578880	831150228443049986	831157748964401153	831157860612587521	831157880652963841	831168946430738433	831170193577607168	831185587008704516	831191063893274626	831265738958761984	831286826585440256	831312933556776960	831380336776929280	831380380791889920	831380394960236544	831442087421816833	831529467118047233	831572222393380864	831638349773418498	831838112263372801	832160474888155136	832229282655195136	832291221531926529	832305696779677696	832305879622021120	832397611021848576	832593257209139201	832625120212557824	832645128674172928	832680115389599744	832716542970310656	832742390192537601	832743379444195332	832749703418703875	832750517692436480	832751801698906114	832759493352005632	832761432315817984	832761777242853377	832761945484726272	832766049158246400	832772863014817793	832808697877258240	832814413023293440	832914522931347456	832939119311458304	832940298577776640	833001713741111296	833180392932904960	833314782757396480	833791020580102144	833811641506623489	833847530622423040	833891923626692608	833912006314979329	834068088714825729	834118724550524930	834122248399241216	834188664561209344	835028184588554240	835481331291275264	835527321641693184	835606376122580993	836556952767430656	836604327976439808	836691891559284736	836722919548010500	836981386141552640	837086227178352641	837356350661251073	837356379434278912	837388473439031296	837473295599566848	837660795920076800	839582139922411520	839582831739351040	839629056706502657	844696898950848512	845155592817696768	845504128872845312	845569617829515264	846020355198238720	846091892337053696	848307252901462016	848410059407273984	850343660134715392	850395337147764738	850531833766957056	850766344295292928	851554388212674560	852271184729210880	854054639339044864	865255825761284097	871055805096669184	927619533313101831	927672976572600322	927688288965677058	928433538654965762	928462157389340674	928471906076037120	928811492748726272	928871747230879744	928926153313697792	929004920627515393	929284997986516992	949794312644161536	950201688564092928	950202136268218368	950203203332780032	1005978376547504129	1006008383672119296	1006008549288349696	1006225297136607232	1006265202109804551	1016087160812900353
politifact14605,http://nypost.com/2017/10/02/wife-of-las-vegas-massacre-victim-he-saved-my-life-and-lost-his/?utm_campaign=SocialFlow&utm_source=NYPFacebook&utm_medium=SocialFlow&sr_share=facebook,Wife of Las Vegas massacre victim: ‘He saved my life and lost his’,914883483113328640	914884030104866816	914884579470839808	914885453534384128	914888834881552384	914893021832867840	914894761944862721	914898100099141632	914898970400497672	914899925640646661	914922185537486851	914922381365346305	914923714566922243	914927058308026369	914929821263818752	914932559032737792	914946755514466306	914948091417112577	914949618856800256	914950564940795904	914952132800974848	914952804799787008	914955884765368321	914962963206983681	914964518589140992	914965923743670273	914999271707070465	915029541042532352	915042994398445568	915054386027618304	915186829221138432	915222544545959937	915229504653725697	915246109055946754
politifact14062,observeronline.news/sarah-palin-coma-hit-run/,JUST IN: Sarah Palin In A Coma After Hit And Run,858042713505239040	858048186396573698	858088605452869632	858135533125599232	858170208237887488	858171175964295168	858203499586342912	858263302375223296	858327507812188162	858334737747685383	858335135913136129	858336285097811968	858338883414642691	858342032057655296	858342281220415489	858363888764542976	858397726790348801	858398654276620288	858409652169691136	858437599978864640	858459264037396481	858512036787081216	858541298051100672	858643568914812928	858660509427548161	858698723659980805	858732060835540992	858758192087441408	858758986648231942	858929860688973824	858993721064534017	877757833583800322	877757894581641216	880152621129977856	883063363328147456	883063394886135808
politifact15327,http://www.politifact.com/punditfact/statements/2018/mar/14/delta-flyinginfo/delta-targeted-online-free-airline-ticket-scam/,Delta targeted in online free airline ticket scam,974313522963320832
politifact13731,http://theseattletribune.com/idaho-mother-sentenced-prison-multiple-citations-public-breastfeeding/,Information for the Nation,772313543731314688	772317179517612032	772378165868015616	772382307974086657	772394145021325312	772414326556811264	772438550503624705	772451316484284416	772464681617358848	772472965132906496	772486594683023361	772494772963540993	772494959333089282	772496730113896448	772502607009046532	772502687032172544	772504265868742656	772504280112599040	772504283321294848	772504286467006464	772504290581630976	772504294419423234	772504303000969216	772504299364417536	772504303449673728	772508574853402624	772511228488998913	772511444571074561	772513365814026240	772521228380860416	772525091800293376	772527490346680320	772528410979627008	772529512974131200	772530380784095232	772533942008197120	772539461360123904	772549868208459776	772550146131431424	772552946928222212	772553624874385408	772570183307259905	772571051020738560	772602305409671168	772602370077384704	772613224168509440	772615153506394112	772616986568364032	772617146094460930	772617280479907840	772622585016094720	772627836616212480	772638366886076416	772650904042348544	772670940685762560	772681139173658628	772681458427293696	772708774465277953	772709365874819072	772718305895256064	772763817478656000	772789933945782272	772789936202416129	772790456535121920	772810465353175042	772812144177844225	772847099415113729	772856876983693312	772863963444809728	772917216027095040	772918906352570368	772927829885550592	772946708380590080	772967146968129536	772973327031861248	773115769815044097	773150760485941248	773150763472281600	773286697698267137	773313175005569024	773386789734211584	773523814185439232	773648107770880001	773649233681477632	773677837249224704	773815445656858624	773986825094492161	774237302478499840	774501033494085632	774600541578067973	774696367138541568	774722539985702913	774760747947597824	774840826262331396	780241720894222336	795309743749419008	802605953250004992	805483178215424000	826643167395012608	826652698967736320	826681288719527936	826691472942473216	826691840514547714	826698060046663680	826759010367922177	826794327036874752	826820876075036677	826887439537078272	826894988327874560	826901809218351104	826908614992527360	826917817538715648	826960252255887360	826972349924651008	827057653310431233	827097071069044737	827131436713070592	827140674487189506	827183532485251078	827206531775074305	827218596224921600	827224324348243968	827257898975666176	827263809731440649	827298874897338373	827300624157011975	827301463068078080	827309368857104385	827316902523453440	827321894164713473	827328352461656066	827329101337862144	827357466405007360	827357927828766720	827366919472754688	827389087074054147	827404045484580865	827414473753317378	827416823662415873	827427732187275265	827446649198931968	827459823159623680	827473418635313152	827485463279759360	827491615040221185	827496334642929664	827498733726212096	827574905931706370	827597707510325248	827601130486116352	827622760704716800	827627517666172928	827646538612563968	827655758921793547	827663785296957440	827669038205661184	827685469752262659	827699823704936450	827727753478864896	827818857729490944	827839633446858752	827844477888888833	827965524545974272	828117326092398592	828225130505592832	828290664056119296	829138171581591552	838470988731932672	851679036975841281	851787866283925504
politifact14021,http://realnewsrightnow.com/2016/04/trump-on-revamping-the-military-were-bringing-back-the-draft/,Trump on Revamping the Military: We’re Bringing Back the Draft,726035905245417473	765299584801251328	765815867368169472	772838193787961348	773787393195323392	773860832346124288	774727049600786432	775380352995033088	775633018090250240	775705156323278849	775720311677456384	775720451414847488	775721009672556544	777281359186362369	777281655853678593	777281854621806592	777282130942496768	777905906596057088	777906545594134528	777906788301737985	778232099794976770	778232213238386689	778232249103818752	778272785177149440	778272836758671361	778273090086244352	778274563054526464	778274720517070848	778596203109941248	778597441037828096	778605282322706432	778605669771608064	778978352707342336	778979062035390468	778979177433329665	778979279933702144	778996984267083776	778997158829850624	778997345505648640	778997497821818880	778997634556108801	778997779603611648	778997819432730624	779284112729333760	779285844733595648	779286071494451200	779308451105210368	779308746573045760	779309116917485568	779309228582371328	779309271242645504	779318876802875392	779373425982832640	779373478248116224	779373535764570113	779373641519788033	779373686478479361	779373731655327744	779373805898756096	779373900790697984	779373940330356736	779374401846378497	779374500861321216	779374614875078656	779374663143133184	779400505873268736	779401840500830208	779422794488709121	779422846888112128	779423731538128896	779425074088730625	779684488506933248	779685769103478784	779685902079684608	779685948548407296	779685992622088193	779686030442127360	779769152663875585	779769384638218242	779769521758437380	779769564859105280	779769802466422784	779770213499826176	779831058992861184	779831165465268224	779831356360650752	779831426787188736	779831602113351681	780113059830456320	780420782123995140	780436246011125760	780436282908352512	780445339631443968	780445425006473216	780445484796243968	780445539523584004	780445897977171968	781206075685175296	781208339481038848	786740782854238208	791756549731397632	793464066639552513	794978521944883203	794979603555188736	795025234248273920	795578626531987456	796311258899369984	796432912086278145	796445283710169088	796821243705995264	797605537756151808	797758891996102660	797934460603797506	797943095794860032	797943396018962434	797945584724258816	798021887552933888	798264922580860928	798273706267181056	798489413969854464	798502647368065026	798506993543626752	798518890582183936	798572164463071232	798600727891505152	798703162970537984	798753098000797696	798753241185927168	798756214947520513	798758731957702657	798779506316091392	798983469745381376	799687002073563136	800148795119923200	800776956140785665	802263008353210368	804638294881378306	807331106471243777	808579279508348928	809954716608241669	810500233868283905	811351320510623746	813094012311760897	814998544155283456	820520492134264834	824897729872617472	825458601842077696	829733013311389696	850512431986200579	850690671014969344	851408686434189312	851540676558729216	851549503899357184	851549589328936961	851644042802864128	852982411537260544	853076140377899008	853392137093652481	853653900334739457	853675408172216321	853753250734002176	853807828754149376	853906309812441090	853951316808409089	853972969969856512	853990023124922368	854056135048953856	854070829620920320	854390369903095810	854888077487202304
politifact15579,https://conservativedailypost.com/us-representatives-promise-implement-of-un-gun-control-plans/,US Representatives Promise Implement Of UN Gun-Control Plans,1014937824242651136	1014938050655289344	1014938174555086848	1014938369812357120	1014938435843289088	1014941607076999168	1014947409321971712	1014950501379649538	1014951230660136962	1014956919625342976	1015060758361567232	1015272171550191622	1015304274409148417	1015304517007618048	1015323087582179328	1015930616355917825	1016005927122669568	1016206667027922946	1016436292668788736
politifact14960,https://web.archive.org/web/20180117041602/http://theuspoliticalnews.com:80/haiti-official-getting-ready-to-testify-against-clinton-foundation-corruption-next-week-found-dead-with-gunshot-to-the-head/,"Haiti Official Getting Ready To Testify Against Clinton Foundation Corruption NEXT WEEK, Found DEAD With “Gunshot to the head”",952672362381504512	952672459056140289	952672988196843520	952675392921387009	952677118885822464	952682876889391105	952690575387561984	952691683035987968	952695576096858112	952695587912155136	952701936129728512	952714136919642113	952737356414574592	952743734151667714	952757204611977216	952773889079238656	952782071503769602	952815327049601024	952819830654152704	952820608164880384	952838450188881920	952874125634260995	952875800704925696	952901460198600706	952910824947011584	952919150506147842	952927162692198400	952929558256381952	952930492076224512	952933480345817089	952953438098276352	952953959769030656	952958792135720960	953034096548003840	953057018750914560	953058760607567873	953063330444431360	953088699952181248	953177696925777920	953293035139424257	953294503686832129	953644068789211137	954476310897635328	956147689397407746	958391392992194562
politifact14164,https://web.archive.org/web/20170616171149/https://www.federalisttribune.com/2017/05/10/trump-gives-chaffetz-thumbs-investigating-hillary-clintons-email-server/,Trump Gives Chaffetz The Thumbs Up For Investigating Hillary Clinton’s Email Server,862477831900680193	862489243951575040	862516347229556737	862519451358572544	862704280255553536	862725049412878336	862773696078938112	862775579560603648	862786724556099584	862815824314327042	862879425741832192	862899227034177537	862904685992259584	863455447562559489	863530322062921728	863621946268844037	863882992703475712	867456881647865856	867468324162211840	867598433808527360
politifact15224,https://www.viraltruthwire.com/obama-secretly-flees-us-leaves-stunning-evidence-behind/,Obama Secretly Flees US – Leaves Stunning Evidence Behind,977934019273699328	978722696711335942	979262679335436293	979478593972486144	990049031056494592	1024902890454839296
politifact14187,http://rip.trendolizer.com/2017/06/breaking-monica-lewinsky-found-dead-in-roslindale.html,BREAKING: Monica Lewinsky Found Dead In Roslindale,871031716277882880	871032109422567425	871051917392269315	871058403560476672	871078323274821632	871087727432921088	871101005601005568	871111025097150464	871111100875460608	871114541551276032	871162046888509442	871170014082211841	871183938638798848	871190391734796288	871194364084711424	871237631492980736	871338752161046528	871349411988688896	871369676282114048	871379722932023297	871384123658653697	871395480177184768	871396780348502016	871408235017904130	871414701028134916	871439627890171904	871450303626956800	871485477609762819	871506474471743488	871506664175923200	871550227194490880	871569096961400833	871631190150840320	871653169247510528	871725374161420288	871905371484499968	878198697355497472	880152148356481024	888300506765967360	914785330825482240
politifact13591,http://smag31.com/mom-applies-remedy-baby-moments-later-dies-careful-moms/,"Mom applies a remedy to her baby, moments later he dies. Be careful with this, moms!",802223845713256448	802687816329068544	802708716793393156	802968386376466432	802975197829693442	803029107160256512	803040136430845952	803062135836196864	803063446141095936	803072368327409664	803077992331165696	803088153296961536	803126128508628992	803131288580423680	803149344086048768	803195612464353280	803204623926431744	803213396149616640	803234128384561152	803256210719961088	803272051825999873	803278285643902976	803348070821834752	803376811782574081	803383710263472128	803424151637807104	803463849403973632	803505902582108160	803614108079620096	803615223055785984	803615742868525056	803615764389367808	803623921132195840	803734455961718786	803768359154159616	803801356406358016	804010373359734785	804036130400182272	804070226010640384	804076757129318411	804313518480785408	804391885297086464	804474835204272128	804476421641031680	804529237537460224	804741086501605376	804759825980784641	804899251734118400	805134970033491968	805273354227896321	805295961274798080	805376319030706176	805451544652955649	805479866762166272	805576387235024896	806191206350856192	806321945780293633	806502853527408640	806523100804317184	806523278332399616	806670307507445760	807057843094482944	807311857916723200	807400992572485632	808750428473217024	808780518624006145	808800829872500736	809130098767044609	809412587691581440	809459597908045824	809955282105331712	809962059010031616	810460801119219713	811426534762434564	812135075026452480	812175343910055936	814887816433901568	815066629809799168	815285854440538112	816345111416160258	816361860249305088	816516130252722176	816548272777134080	816616116198014976	816679856725520385	816848999781203968	816925082488569856	817024712232632320	817081727780876292	817177230384238593	817233450025578496	817291506402951168	817358350551838723	817397153500921860	817478298942902273	817483047591243776	893917562253258752	893928619277516800	903334673840979969
politifact14500,our.news/2017/09/10/breaking-clinton-foundations-sends-water-to-houstonfor-7-a-bottle/,Clinton Foundations Sends Water To Houston For $7 A Bottle,902893638472024064	902911180439773184	902934941406781445	902937442789064704	902947268692762624	902977705376927746	903003878714740738	903032758125068288	903034344071061505	903042028837195776	903056157677412352	903115915910291456	903159948242108416	903246283862835200	903268708872851456	903290007661805568	903330090188234752	903366336666939392	903377307179540480	903382095103447040	903421218325356544	903473205469253632	903605402381819904	903608474176675840	903622837730201600	903625535053594625	903636218998648832	903636876652941312	903687412060213248	903723824079822848	903737029300600832	904321529701437440	904361045631762432	904455005045792768	905133025364725760	905559097042509824	905859725954351106
politifact13931,https://web.archive.org/web/20170314174618/http://wbn12.com/rosenberg-tx/new-star-wars-movie-filming-near-rosenberg-texas-large-number-of-extras-needed/,"New Star Wars Movie Filming Near Rosenberg, Texas, Large Number of Extras Needed – WBN 12 News",841389185986633728	841668351470514176	841868347910328325	841924802000654337	842416371224973312
politifact14718,https://nypost.com/2017/11/06/ex-friends-say-shooter-was-creepy-atheist-who-berated-religious-people/,Texas church shooter was a militant atheist,927272672223936512	927318602730131458	927318899783331841	927319151428845568	927319159322460160	927319200330387460	927319427187662850	927319451321716736	927319460008157185	927319764996935680	927319908404400128	927319963089727494	927322292086034432	927323514931003392	927323687493165056	927325119055302656	927328911750516736	927329988344451072	927340517880250374	927350843338313728	927354361700683776	927354358328475648	927354365081395201	927370217398743040	927372224578777089	927403992270991361	927422920883867648	927507098178596865	927528615029493761	927536289997565952	927547370711207936	927547543478788097	927609551293120518	927640337471778816	927676819716890624	927679146259513346	927946998313111553	927947373761978368	927947613646843904	927948123938459648	927948229878210561	927949696794021889	927949809180336128	927952582433271810	927953578861514752	927954364626432000	927955650088439808	927956022764949504	927959062288924672	927973929272176640	927986282927595520	928000545545117696	928009422479147008	928009992598200320	928015671459565568	928017478587891712	928039270677393408	928071395203878912	928099268660826113	928120072438190080	928126632140922880	928126720594423809	928245666119323648	928636938159980546	929032122223988737	929421069248851972	1032035757534400512	1072350490179051520
politifact13912,https://web.archive.org/web/20170315011720/http://thelastlineofdefense.org/breaking-president-trump-just-told-paul-ryan-youre-fired/,BREAKING: President Trump Just Told Paul Ryan ‘You’re Fired’,677657254980620288	841730915382509570	841732501899005952	841732601970741248	841733223709253632	841735046138486784	841736477465747456	841736530666254336	841736541743411200	841737004937240576	841737687958708225	841740084105887744	841748768651382784	841754132868399104	841756113653661698	841760326894948352	841762123273367556	841762720479354880	841789327466098688	841791685998858241	841793388831756292	841808635206459392	841814472985571329	841837467108020224	841844104757673985	841876398012788736	841886108757721092	841899589565349888	841924233525661698	841924249006800906	841924262256599040	841924262223060992	841924264064372736	841924275581915136	842012504008085504	842035271449243648	842068027172622337	842276969634922498	842607682850758656	845092831622516736	847164819937509377	847191703651876864	847393364727144448	847393760639991810	847524442158878720	854588619394170880	854702222780882944	857084197588152321	857447215031353345	862008788492050432	869552822534254594	905604829522923520	960670404229476352	1060349485254168578
politifact15564,https://babylonbee.com/news/senate-democrats-demand-supreme-court-nominee-not-be-unduly-influenced-by-u-s-constitution/,Senate Democrats Demand Supreme Court Nominee Not Be Unduly Influenced By U.S. Constitution,1012718144832638976	1012724305615032320	1012728650670567424	1012728955328192512	1012729072475148290	1012729520598781952	1012729769904009216	1012730622408839168	1012731025699590145	1012733091939536897	1012733291512778757	1012733626994384896	1012734395441143815	1012734588177797123	1012735223707131904	1012747498488725504	1012752028756533248	1012752112005124096	1012768272435982336	1012768868195012609	1012778460912275457	1012790348408655872	1012803259965288449	1012808864063021056	1012814558933630977	1012815202876870657	1012822949781561346	1012838674785034240	1012843028787138561	1012847269022875648	1012855301752664064	1012856507996594176	1012863284238745600	1012881405414707200	1012898154994380800	1012913500098891776	1012913511888977920	1012956151468748801	1013056194573946885	1013070058648526848	1013098295915249664	1013099496899784706	1013106089133592577	1013110153099468800	1013111835006922752	1013121316386426880	1013153506692403200	1013191199136604160	1013192317090476032	1013221805371211777	1013442625444171776	1013443328015261696	1013463313928392704	1013471163446710273	1013507123693654018	1013522113519607808	1013542417126100993	1013563837658882048	1013566473154056192	1013568803270250496	1013573816075685888	1013625258690207744	1013756306598047744	1013762031755948033	1013781723556007937	1013810640430010374	1013812994659274755	1013813566661709826	1013816475327651842	1013817303027322882	1013818454233804800	1013832215527116800	1013841793778094081	1013854287615746051	1013880588468551681	1013894039341490180	1013911688708542465	1013922540572626945	1013960676359000066	1014003556750422016	1014140376242950149	1014142712885284864	1014146116986732544	1014147299524530178	1014168823107411969	1014216575833071616	1014286823642750977	1014312027941109760	1014313098902228992	1014495515873042432	1014608423550365696	1014660837334831104	1015504419004141570	1015925191166185473	1016308254417174529	1016361244381581313	1016385162224066560	1016406883270135808	1016406930711928832	1016407349630722048	1016795875425779714	1016842865752854528	1017745459367038979	1017751523374313472	1017823705232113664	1017826868769288192	1018991474711515136	1019371729666367488	1021757502885646338	1022073354860343296	1025433169338740736	1025553577190641664	1025580184563535872	1025608106519289856	1025881513987072000	1025974276179087360	1026170272704094208	1026251030781194240	1026359851440631808	1026540123347775488	1026886840144543745	1027015342281904128	1027948253751533569	1028264860700667905	1038437227288768512	1038576399970459648	1040583300862169088	1041543261645688833	1047843821130801157	1047980692540461056	1051519604609220609	1053325799745568768
politifact15217,https://fellowshipoftheminds.com/2018/03/30/application-for-march-for-our-lives-permit-was-made-months-before/,Application for ‘March For Our Lives’ permit was made months before Parkland school shooting,979792688361943043	979802279594352640	979803992380211200	979804118385504256	979804275344785408	979804421340020736	979804617398603777	979810036024315905	979812033758748672	979812048996634624	979827872046166016	979831927715848192	979833015495942144	979902472071168004	979919985115107328	979920504135081984	979949723032457217	979952600035442695	979984094674214912	979989159791259649	980032496397103104	980037506597990400	980040683871490048	980047322464755713	980060325490905088	980062423968305152	980063096403386368	980065311285301248	980073617747730432	980082962204188673	980087368270143490	980088414321238016	980091591514869761	980094798299353088	980100998957031424	980101003180695552	980108619147603968	980120508984414208	980134132540944384	980142568854859776	980145433099100160	980145530511773696	980151296182366208	980155792950251520	980161650920775680	980165868113027073	980166658873548802	980184823464644609	980190470977572869	980191885372346368	980227761599139840	980231936957444096	980235014838341632	980242314957266944	980251213173219328	980256773004283904	980272698143248384	980281276342075392	980314688708923392	980321866123436034	980349314558906368	980401533073481728	980406717400809472	980409721306910721	980427268341354497	980445255068733441	980445901125767168	980456926399090688	980458113508806656	980490289243504640	980490368205537280	980490407694942208	980490459322621952	980490540700413952	980492277146468352	980492353084456960	980494045595291649	980495914778308608	980500631688482816	980521000470286341	980525999132733440	980526154611240960	980534799830941696	980552713015644161	980562567729889281	980566012155195393	980572613461209088	980574988846514176	980610373828014080	980634576887332865	980647977034420229	980648579307065344	980664356374429696	980728628420993024	980771304411459586	980812426718281730	980854009236881408	980887856565686272	980894036860047361	980900846975180800	980902185113399296	980906514901696513	980907032021782528	980909525820694536	980911131073138688	980929291952295941	980929712288681984	980930146927632384	980938806772879360	980956671441698816	980964521580945408	981013610049785856	981054508255141888	981109238960340993	981148871031164928	981156999239958528	981246584972304388	981278859646636032	981279259372261381	981298019340562432	981303624772018176	981304695674335232	981306499887779840	981314656647102465	981354908275363841	981361907675299843	981362530798002181	981373582784700416	981373695460438016	981423150905864193	981544645804085254	981590595864014849	981590673697714177	981667382337949697	981684577931587584	981691214994071552	981822852205703168	981863281848668161	981908780198707200	981995364780855296	982026125462392833	982027269156884481	982042704736468992	982077972952694784	982159017676976128	982209107980529665	982336495792074756	982660654992674816	982661580692205568	982677637167484928	982720158665007105	982755009912811525	982862188460298241	983018339139313665	983052157455921152	983097131560001536	983138372070719488	984463441720201216	986331288146759685	988577855369023488	988788487217266688	992272069323669505	1025519464677302272	1032071867329327105
